Ch1,Ch2,Ch3,Ch4,Label
-11.488972663879395,85.09020379185677,6.5822239220142365,12.566063851118088,rest
77.19153508543968,131.04609444737434,24.17471331357956,-86.64600217342377,rest
-60.4367832839489,68.57480558753014,3.2312735617160797,110.10265469551086,rest
-66.54030001163483,57.803893715143204,9.215113490819931,82.69666782021523,rest
73.24220073223114,128.29352807998657,14.959599822759628,-97.53659084439278,rest
-6.103516727685928,92.51016530394554,11.967679858207703,43.80170828104019,rest
-101.00721800327301,47.87071943283081,-0.3590303957462311,130.32803365588188,rest
34.466917991638184,108.42717951536179,16.635075002908707,-66.30094641447067,rest
42.60494029521942,118.36035379767418,12.326710253953934,-34.34724119305611,rest
-91.31339731812477,52.538114577531815,5.744486331939697,143.85151189565659,rest
-16.994105398654938,85.80826458334923,16.994105398654938,4.547718346118927,rest
65.94191601872444,128.29352807998657,19.866348564624786,-90.83469012379646,rest
-53.49552896618843,74.07993832230568,8.01834550499916,107.94847232103348,rest
-65.58288562297821,58.40227770805359,7.65931510925293,83.17537501454353,rest
71.56672555208206,127.69514408707619,14.361215829849243,-101.00721800327301,rest
-8.497052699327469,94.42499408125877,11.848003059625626,38.894959539175034,rest
-97.05788365006447,47.272335439920425,8.616729497909546,130.56738725304604,rest
34.466917991638184,107.35008832812309,16.87442860007286,-64.26644083857536,rest
48.34942662715912,117.40293940901756,17.113782197237015,-36.74077716469765,rest
-91.31339731812477,47.15265864133835,5.026425540447235,143.61215829849243,rest
-22.14020773768425,82.337637424469,25.0124509036541,0.23935359716415405,rest
78.6276566684246,128.29352807998657,7.300284713506699,-78.1489494740963,rest
-59.359692096710205,67.61739119887352,5.744486331939697,106.87138113379478,rest
-70.96834155917168,56.128418534994125,21.422146946191788,75.63573670387268,rest
67.97642159461975,126.25902250409126,5.026425540447235,-96.45949965715408,rest
1.0770911872386932,94.18564048409462,7.419961512088776,43.44267788529396,rest
-97.89562124013901,45.59686025977135,0.3590303957462311,134.51672160625458,rest
25.132127702236176,100.5285108089447,19.986025363206863,-63.5483800470829,rest
44.041061878204346,117.7619698047638,17.472812592983246,-33.629180401563644,rest
-93.10854929685593,48.110073029994965,6.7019007205963135,146.00569427013397,rest
-20.704086154699326,76.71282789111137,19.148287773132324,5.505132734775543,rest
77.90959587693214,130.44771045446396,14.720246225595474,-88.32147735357285,rest
-67.37803760170937,60.4367832839489,0.9574143886566162,106.39267393946648,rest
-67.25836080312729,55.05132734775543,7.65931510925293,78.1489494740963,rest
69.7715735733509,120.51453617215157,19.38764137029648,-97.77594444155693,rest
-7.898668706417084,90.95436692237854,17.233458995819092,34.825948387384415,rest
-96.57917645573616,43.56235468387604,1.4361215829849243,135.4741359949112,rest
29.32081565260887,104.47784516215324,13.762831836938858,-65.46320882439613,rest
51.10199299454689,115.36843383312225,17.233458995819092,-28.722431659698486,rest
-94.06596368551254,47.03298184275627,-0.8377375900745392,135.83316639065742,rest
-16.03669100999832,78.02927267551422,10.770911872386932,14.720246225595474,rest
76.71282789111137,123.50645613670349,20.823762953281403,-84.85085019469261,rest
-55.769388139247894,68.2157751917839,4.906748741865158,105.91396674513817,rest
-77.90959587693214,51.46102339029312,5.385455936193466,80.18345504999161,rest
79.22604066133499,121.11292016506195,12.685740649700165,-88.32147735357285,rest
-1.9148287773132324,90.83469012379646,28.483078062534332,36.26206997036934,rest
-94.06596368551254,46.31492105126381,-8.01834550499916,139.78250074386597,rest
33.50950360298157,101.00721800327301,15.438307017087936,-58.162924110889435,rest
45.95589065551758,115.96681782603264,20.94343975186348,-39.01463633775711,rest
-96.45949965715408,46.434597849845886,4.069011151790619,140.6202383339405,rest
-19.866348564624786,76.11444389820099,13.882508635520935,17.472812592983246,rest
71.08801835775375,123.74580973386765,19.986025363206863,-90.59533652663231,rest
-68.2157751917839,63.90741044282913,6.462547123432159,98.13497483730316,rest
-58.28260090947151,55.41035774350166,12.566063851118088,97.4169140458107,rest
68.57480558753014,123.02774894237518,20.704086154699326,-91.55275091528893,rest
-2.5132127702236176,91.91178131103516,11.24961906671524,36.62110036611557,rest
-102.44333958625793,41.52784910798073,6.7019007205963135,134.51672160625458,rest
32.67176601290703,103.99913796782494,21.063116550445557,-63.787733644247055,rest
53.85455936193466,116.32584822177887,5.505132734775543,-34.825948387384415,rest
-95.8611156642437,48.70845702290535,0.11967679858207703,141.33829912543297,rest
-16.395721405744553,77.55056548118591,12.566063851118088,10.770911872386932,rest
72.88317033648491,123.50645613670349,16.395721405744553,-90.95436692237854,rest
-52.41843777894974,64.38611763715744,6.8215775191783905,105.91396674513817,rest
-70.13060396909714,51.341346591711044,6.5822239220142365,86.40664857625961,rest
68.69448238611221,119.91615217924118,18.310550183057785,-94.66434767842293,rest
-2.0345055758953094,91.43307411670685,17.592489391565323,31.594674825668335,rest
-98.25465163588524,42.24590989947319,-2.7525663673877716,129.1312656700611,rest
35.663685977458954,99.81045001745224,16.395721405744553,-55.88906493782997,rest
47.15265864133835,110.9403922855854,16.1563678085804,-36.9801307618618,rest
-93.46757969260216,42.844293892383575,3.1115967631340027,145.2876334786415,rest
-28.842108458280563,70.72898796200752,25.132127702236176,1.3164447844028473,rest
72.64381673932076,122.9080721437931,9.334790289402008,-84.01311260461807,rest
-67.97642159461975,52.77746817469597,9.454467087984085,95.8611156642437,rest
65.46320882439613,120.51453617215157,16.87442860007286,-99.45141962170601,rest
-2.0345055758953094,89.63792213797569,9.334790289402008,30.51758363842964,rest
-98.01529803872108,43.32300108671188,1.9148287773132324,138.46605595946312,rest
30.51758363842964,97.4169140458107,19.986025363206863,-60.79581367969513,rest
48.110073029994965,114.0519890487194,9.813497483730316,-36.74077716469765,rest
-93.58725649118423,47.272335439920425,1.6754751801490784,138.70540955662727,rest
-18.669580578804016,77.67024227976799,14.48089262843132,9.334790289402008,rest
75.39638310670853,122.54904174804688,20.58440935611725,-88.68050774931908,rest
-57.08583292365074,65.94191601872444,1.7951519787311554,109.3845939040184,rest
-75.15702950954437,52.77746817469597,4.308364748954773,77.55056548118591,rest
72.4044631421566,118.83906099200249,19.507318168878555,-97.65626764297485,rest
-4.188687950372696,92.51016530394554,11.369295865297318,31.953705221414566,rest
